Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
15356.0,73,13,3464.95,4,5,5,455,Loyal Customers
15358.0,2,40,16220.35,5,5,5,555,Champions
15359.0,465,8,181.35,1,4,1,141,Loyal Customers
15360.0,41,1,427.93,4,1,2,412,Lost Customers
15361.0,363,4,689.07,2,3,3,233,At Risk
15362.0,450,2,613.08,1,2,3,123,Lost Customers
15363.0,612,2,1004.11,1,2,3,123,Lost Customers
15364.0,216,2,913.19,2,2,3,223,Lost Customers
15365.0,27,13,4557.13,4,5,5,455,Loyal Customers
15366.0,77,7,2389.08,3,4,4,344,Loyal Customers
15367.0,59,11,5081.33,4,5,5,455,Loyal Customers
15368.0,23,2,722.74,5,2,3,523,Potential Loyalists
15369.0,369,11,6251.26,2,5,5,255,Loyal Customers
15370.0,31,8,3739.01,4,4,5,445,Loyal Customers
15371.0,664,1,59.400000000000006,1,1,1,111,Lost Customers
15372.0,139,8,6017.0599999999995,3,4,5,345,Loyal Customers
15373.0,20,17,3421.39,5,5,5,555,Champions
15374.0,278,2,307.32,2,2,2,222,Lost Customers
15375.0,692,1,60.959999999999994,1,1,1,111,Lost Customers
15376.0,42,3,1233.3600000000001,4,3,4,434,Potential Loyalists
15377.0,384,4,1211.75,2,3,3,233,At Risk
15378.0,503,2,246.5,1,2,1,121,Lost Customers
15379.0,99,8,4877.84,3,4,5,345,Loyal Customers
15380.0,48,11,3479.06,4,5,5,455,Loyal Customers
15381.0,67,5,1890.57,4,4,4,444,Loyal Customers
15382.0,16,12,13733.550000000001,5,5,5,555,Champions
15384.0,171,4,2027.79,3,3,4,334,Lost Customers
15385.0,42,3,942.08,4,3,3,433,Potential Loyalists
15386.0,188,1,394.14,3,1,2,312,Lost Customers
15387.0,612,1,468.65,1,1,2,112,Lost Customers
15388.0,272,1,140.54,2,1,1,211,Lost Customers
15389.0,174,5,2733.8,3,4,4,344,Loyal Customers
15390.0,410,2,1216.66,2,2,3,223,Lost Customers
15391.0,615,1,289.87,1,1,2,112,Lost Customers
15392.0,2,6,2607.21,5,4,4,544,Champions
15393.0,18,5,891.34,5,4,3,543,Champions
15394.0,11,11,5286.8,5,5,5,555,Champions
15395.0,327,1,107.45,2,1,1,211,Lost Customers
15396.0,114,2,796.38,3,2,3,323,Lost Customers
15397.0,291,1,94.0,2,1,1,211,Lost Customers
15398.0,18,2,1345.53,5,2,4,524,Potential Loyalists
15399.0,24,2,549.13,5,2,2,522,Potential Loyalists
15400.0,115,8,1302.3,3,4,4,344,Loyal Customers
15401.0,454,2,216.95,1,2,1,121,Lost Customers
15402.0,150,6,1830.54,3,4,4,344,Loyal Customers
15403.0,582,2,170.88,1,2,1,121,Lost Customers
15404.0,377,1,257.06,2,1,1,211,Lost Customers
15405.0,280,2,659.84,2,2,3,223,Lost Customers
15406.0,39,4,975.87,4,3,3,433,Potential Loyalists
15407.0,96,4,1056.44,3,3,3,333,Lost Customers
15408.0,266,1,267.18,2,1,1,211,Lost Customers
15409.0,723,1,131.25,1,1,1,111,Lost Customers
15410.0,86,10,4685.72,3,5,5,355,Loyal Customers
15411.0,28,4,1358.88,4,3,4,434,Potential Loyalists
15412.0,173,1,190.53,3,1,1,311,Lost Customers
15413.0,436,5,6798.72,1,4,5,145,Loyal Customers
15414.0,11,3,774.9000000000001,5,3,3,533,Potential Loyalists
15415.0,315,1,572.8100000000001,2,1,2,212,Lost Customers
15416.0,156,7,4572.82,3,4,5,345,Loyal Customers
15417.0,87,1,508.8,3,1,2,312,Lost Customers
15418.0,427,2,452.32,1,2,2,122,Lost Customers
15419.0,26,1,135.86,4,1,1,411,Lost Customers
15420.0,560,6,743.0,1,4,3,143,Loyal Customers
15421.0,1,10,3805.34,5,5,5,555,Champions
15422.0,325,7,1619.97,2,4,4,244,Loyal Customers
15423.0,334,3,266.89,2,3,1,231,At Risk
15424.0,256,3,597.78,2,3,2,232,At Risk
15425.0,530,4,1944.57,1,3,4,134,At Risk
15426.0,21,9,2615.39,5,5,4,554,Champions
15427.0,49,3,1483.14,4,3,4,434,Potential Loyalists
15428.0,17,4,762.75,5,3,3,533,Potential Loyalists
15429.0,28,2,397.35,4,2,2,422,Potential Loyalists
15430.0,469,2,954.75,1,2,3,123,Lost Customers
15431.0,504,1,153.24,1,1,1,111,Lost Customers
15432.0,25,2,320.76,4,2,2,422,Potential Loyalists
15433.0,67,2,533.3,4,2,2,422,Potential Loyalists
15434.0,109,11,2567.06,3,5,4,354,Loyal Customers
15435.0,24,1,149.29,5,1,1,511,Lost Customers
15436.0,14,3,1122.53,5,3,3,533,Potential Loyalists
15437.0,264,2,393.45,2,2,2,222,Lost Customers
15438.0,133,1,156.57999999999998,3,1,1,311,Lost Customers
15439.0,396,4,1269.05,2,3,4,234,At Risk
15440.0,56,3,383.68,4,3,2,432,Potential Loyalists
15441.0,396,3,1254.21,2,3,4,234,At Risk
15442.0,221,1,594.0,2,1,2,212,Lost Customers
15443.0,14,13,4796.42,5,5,5,555,Champions
15444.0,10,2,1418.26,5,2,4,524,Potential Loyalists
15445.0,266,2,284.5,2,2,1,221,Lost Customers
15446.0,378,3,406.95,2,3,2,232,At Risk
15447.0,332,5,492.88,2,4,2,242,Loyal Customers
15448.0,314,2,788.8100000000001,2,2,3,223,Lost Customers
15449.0,28,3,974.52,4,3,3,433,Potential Loyalists
15450.0,91,1,429.84,3,1,2,312,Lost Customers
15451.0,601,2,233.21,1,2,1,121,Lost Customers
15452.0,61,6,1799.1100000000001,4,4,4,444,Loyal Customers
15453.0,58,6,1253.09,4,4,4,444,Loyal Customers
15454.0,364,2,307.69,2,2,2,222,Lost Customers
15455.0,599,1,38.25,1,1,1,111,Lost Customers
15456.0,342,10,2119.27,2,5,4,254,Loyal Customers
15457.0,264,1,237.07,2,1,1,211,Lost Customers
15458.0,27,2,370.44,4,2,2,422,Potential Loyalists
15459.0,419,2,202.83,1,2,1,121,Lost Customers
15460.0,356,1,216.76,2,1,1,211,Lost Customers
15461.0,581,2,429.7,1,2,2,122,Lost Customers
15462.0,145,4,737.05,3,3,3,333,Lost Customers
15463.0,61,1,126.14,4,1,1,411,Lost Customers
15464.0,224,1,1048.85,2,1,3,213,Lost Customers
15465.0,5,32,12655.65,5,5,5,555,Champions
15466.0,87,4,1571.01,3,3,4,334,Lost Customers
15467.0,11,3,524.88,5,3,2,532,Potential Loyalists
15468.0,53,3,1430.48,4,3,4,434,Potential Loyalists
15469.0,33,3,874.25,4,3,3,433,Potential Loyalists
15470.0,577,1,63.419999999999995,1,1,1,111,Lost Customers
15471.0,382,2,847.08,2,2,3,223,Lost Customers
15472.0,115,1,371.56,3,1,2,312,Lost Customers
15473.0,1,8,2046.0,5,4,4,544,Champions
15474.0,597,1,163.1,1,1,1,111,Lost Customers
15475.0,79,1,454.11,3,1,2,312,Lost Customers
15476.0,365,4,2209.98,2,3,4,234,At Risk
15477.0,651,1,368.4,1,1,2,112,Lost Customers
15478.0,42,3,2024.98,4,3,4,434,Potential Loyalists
15479.0,912,1,147.4,1,1,1,111,Lost Customers
15480.0,118,5,6279.0,3,4,5,345,Loyal Customers
15481.0,640,1,1993.34,1,1,4,114,Lost Customers
15482.0,17,19,14592.56,5,5,5,555,Champions
15483.0,268,10,862.2,2,5,3,253,Loyal Customers
15484.0,20,5,3981.75,5,4,5,545,Champions
15485.0,91,7,5771.51,3,4,5,345,Loyal Customers
15486.0,529,1,102.0,1,1,1,111,Lost Customers
15487.0,681,1,231.32,1,1,1,111,Lost Customers
15488.0,124,5,431.92,3,4,2,342,Loyal Customers
15489.0,6,8,2419.61,5,4,4,544,Champions
15490.0,580,1,217.6,1,1,1,111,Lost Customers
15491.0,102,6,3100.09,3,4,5,345,Loyal Customers
15492.0,30,2,659.46,4,2,3,423,Potential Loyalists
15493.0,151,9,4314.9800000000005,3,5,5,355,Loyal Customers
15494.0,23,5,3780.05,5,4,5,545,Champions
15495.0,381,1,246.5,2,1,1,211,Lost Customers
15496.0,633,1,146.14,1,1,1,111,Lost Customers
15497.0,19,9,8657.39,5,5,5,555,Champions
15498.0,6,43,25174.64,5,5,5,555,Champions
15499.0,725,1,161.6,1,1,1,111,Lost Customers
15500.0,20,4,1131.56,5,3,3,533,Potential Loyalists
15501.0,406,2,402.5,2,2,2,222,Lost Customers
15502.0,17,14,13993.47,5,5,5,555,Champions
15503.0,364,2,267.15,2,2,1,221,Lost Customers
15504.0,83,4,423.85,3,3,2,332,Lost Customers
15505.0,54,5,3610.96,4,4,5,445,Loyal Customers
15506.0,24,6,2040.03,5,4,4,544,Champions
15507.0,173,1,492.36,3,1,2,312,Lost Customers
15508.0,227,6,1000.27,2,4,3,243,Loyal Customers
15509.0,382,1,166.51,2,1,1,211,Lost Customers
15510.0,332,1,250.0,2,1,1,211,Lost Customers
15511.0,13,5,909.23,5,4,3,543,Champions
15512.0,157,4,331.58,3,3,2,332,Lost Customers
15513.0,6,35,27750.55,5,5,5,555,Champions
15514.0,14,18,6598.55,5,5,5,555,Champions
15515.0,389,1,171.81,2,1,1,211,Lost Customers
15516.0,46,3,62.43,4,3,1,431,Potential Loyalists
15517.0,235,1,267.03,2,1,1,211,Lost Customers
15518.0,40,15,4218.94,4,5,5,455,Loyal Customers
15519.0,385,2,344.61,2,2,2,222,Lost Customers
15521.0,36,16,7106.69,4,5,5,455,Loyal Customers
15522.0,89,2,398.84,3,2,2,322,Lost Customers
15523.0,86,16,17359.99,3,5,5,355,Loyal Customers
15524.0,26,2,591.4,4,2,2,422,Potential Loyalists
15525.0,19,3,981.01,5,3,3,533,Potential Loyalists
15526.0,183,2,148.44,3,2,1,321,Lost Customers
15527.0,20,23,5575.64,5,5,5,555,Champions
15528.0,256,1,229.33,2,1,1,211,Lost Customers
15529.0,24,12,5111.95,5,5,5,555,Champions
15530.0,23,5,1813.72,5,4,4,544,Champions
15531.0,90,2,2007.44,3,2,4,324,Lost Customers
15532.0,27,10,3771.9,4,5,5,455,Loyal Customers
15533.0,21,3,807.57,5,3,3,533,Potential Loyalists
15534.0,727,1,162.25,1,1,1,111,Lost Customers
15535.0,175,6,1087.82,3,4,3,343,Loyal Customers
15536.0,411,1,259.09,2,1,1,211,Lost Customers
15537.0,165,1,110.92,3,1,1,311,Lost Customers
15538.0,495,6,3358.4,1,4,5,145,Loyal Customers
15539.0,302,1,538.46,2,1,2,212,Lost Customers
15540.0,13,2,460.68,5,2,2,522,Potential Loyalists
15541.0,116,1,85.13000000000001,3,1,1,311,Lost Customers
15542.0,514,3,918.45,1,3,3,133,At Risk
15543.0,290,2,242.84,2,2,1,221,Lost Customers
15544.0,3,20,8162.43,5,5,5,555,Champions
15545.0,56,2,428.05,4,2,2,422,Potential Loyalists
15546.0,372,2,1079.1000000000001,2,2,3,223,Lost Customers
15547.0,32,26,10154.39,4,5,5,455,Loyal Customers
15548.0,597,1,158.09,1,1,1,111,Lost Customers
15549.0,79,8,2345.96,3,4,4,344,Loyal Customers
15550.0,39,11,2076.45,4,5,4,454,Loyal Customers
15551.0,275,7,1710.08,2,4,4,244,Loyal Customers
15552.0,189,2,252.52,3,2,1,321,Lost Customers
15553.0,62,1,437.23,4,1,2,412,Lost Customers
15554.0,161,1,217.2,3,1,1,311,Lost Customers
15555.0,1,36,12112.35,5,5,5,555,Champions
15556.0,26,1,279.77,4,1,1,411,Lost Customers
15557.0,30,1,473.65000000000003,4,1,2,412,Lost Customers
15558.0,434,1,214.13,1,1,1,111,Lost Customers
15559.0,570,1,1109.4,1,1,3,113,Lost Customers
15560.0,518,2,153.52,1,2,1,121,Lost Customers
15561.0,13,8,1934.3899999999999,5,4,4,544,Champions
15562.0,353,3,673.3800000000001,2,3,3,233,At Risk
15563.0,24,7,2867.0,5,4,4,544,Champions
15564.0,670,2,70.74000000000001,1,2,1,121,Lost Customers
15565.0,52,2,173.16000000000003,4,2,1,421,Potential Loyalists
15566.0,365,2,227.87,2,2,1,221,Lost Customers
15567.0,20,1,186.01,5,1,1,511,Lost Customers
15568.0,46,2,422.52,4,2,2,422,Potential Loyalists
15569.0,40,10,3586.35,4,5,5,455,Loyal Customers
15570.0,12,25,9311.04,5,5,5,555,Champions
15571.0,13,14,4051.63,5,5,5,555,Champions
15572.0,27,9,3873.69,4,5,5,455,Loyal Customers
15573.0,87,5,1207.18,3,4,3,343,Loyal Customers
15574.0,179,6,1518.7,3,4,4,344,Loyal Customers
15575.0,621,1,30.1,1,1,1,111,Lost Customers
15576.0,303,1,940.67,2,1,3,213,Lost Customers
15577.0,34,5,397.98,4,4,2,442,Loyal Customers
15578.0,164,1,127.1,3,1,1,311,Lost Customers
15579.0,304,5,1302.5,2,4,4,244,Loyal Customers
15580.0,378,8,1381.19,2,4,4,244,Loyal Customers
15581.0,33,38,7794.59,4,5,5,455,Loyal Customers
15582.0,26,3,682.9100000000001,4,3,3,433,Potential Loyalists
15583.0,378,1,107.86,2,1,1,211,Lost Customers
15584.0,25,6,1277.5,4,4,4,444,Loyal Customers
15585.0,178,1,455.3,3,1,2,312,Lost Customers
15586.0,497,3,1139.1000000000001,1,3,3,133,At Risk
15587.0,32,7,1522.08,4,4,4,444,Loyal Customers
15588.0,679,1,579.6,1,1,2,112,Lost Customers
15589.0,257,3,478.53,2,3,2,232,At Risk
15590.0,372,5,1496.6,2,4,4,244,Loyal Customers
15591.0,464,3,217.9,1,3,1,131,At Risk
15592.0,48,1,388.58,4,1,2,412,Lost Customers
15593.0,72,1,199.8,4,1,1,411,Lost Customers
15594.0,17,5,1771.78,5,4,4,544,Champions
15595.0,459,1,357.59999999999997,1,1,2,112,Lost Customers
15596.0,97,9,3130.04,3,5,5,355,Loyal Customers
15597.0,244,2,563.37,2,2,2,222,Lost Customers
15598.0,55,2,548.02,4,2,2,422,Potential Loyalists
15599.0,28,3,1250.06,4,3,4,434,Potential Loyalists
15600.0,453,4,1199.31,1,3,3,133,At Risk
15601.0,13,30,14960.12,5,5,5,555,Champions
15602.0,23,16,3230.51,5,5,5,555,Champions
15603.0,80,2,88.48,3,2,1,321,Lost Customers
15604.0,54,1,216.39000000000001,4,1,1,411,Lost Customers
15605.0,32,9,1936.8,4,5,4,454,Loyal Customers
15606.0,3,17,5230.99,5,5,5,555,Champions
15607.0,163,9,1708.97,3,5,4,354,Loyal Customers
15608.0,30,5,1785.98,4,4,4,444,Loyal Customers
15609.0,127,1,298.48,3,1,2,312,Lost Customers
15610.0,53,1,112.46000000000001,4,1,1,411,Lost Customers
15611.0,11,26,2997.28,5,5,5,555,Champions
15612.0,92,2,195.15,3,2,1,321,Lost Customers
15613.0,494,1,433.71999999999997,1,1,2,112,Lost Customers
15614.0,439,4,3147.36,1,3,5,135,At Risk
15615.0,12,47,21373.97,5,5,5,555,Champions
15616.0,440,1,317.11,1,1,2,112,Lost Customers
15617.0,417,3,828.5500000000001,1,3,3,133,At Risk
15618.0,124,4,776.851,3,3,3,333,Lost Customers
15619.0,12,1,336.4,5,1,2,512,Lost Customers
15620.0,58,4,1942.36,4,3,4,434,Potential Loyalists
15621.0,13,2,1044.96,5,2,3,523,Potential Loyalists
15622.0,45,17,7852.610000000001,4,5,5,455,Loyal Customers
15623.0,142,8,2437.05,3,5,4,354,Loyal Customers
15624.0,118,4,588.13,3,3,2,332,Lost Customers
15625.0,105,9,3236.4,3,5,5,355,Loyal Customers
15626.0,76,3,1067.52,3,3,3,333,Lost Customers
15627.0,489,2,566.9,1,2,2,122,Lost Customers
15628.0,26,16,5449.31,4,5,5,455,Loyal Customers
15629.0,452,4,2240.9,1,3,4,134,At Risk
15630.0,47,3,1481.4,4,3,4,434,Potential Loyalists
15631.0,526,1,596.67,1,1,2,112,Lost Customers
15632.0,17,8,3285.31,5,5,5,555,Champions
15633.0,374,13,4352.46,2,5,5,255,Loyal Customers
15634.0,19,2,554.65,5,2,2,522,Potential Loyalists
15635.0,456,1,100.35,1,1,1,111,Lost Customers
15636.0,32,4,1444.58,4,3,4,434,Potential Loyalists
15637.0,54,5,797.59,4,4,3,443,Loyal Customers
15638.0,380,6,2265.2,2,4,4,244,Loyal Customers
15639.0,136,3,1065.08,3,3,3,333,Lost Customers
15640.0,18,28,22771.1,5,5,5,555,Champions
15641.0,107,12,5345.55,3,5,5,355,Loyal Customers
15642.0,790,1,105.78,1,1,1,111,Lost Customers
15643.0,311,3,664.0,2,3,3,233,At Risk
15644.0,168,4,813.0,3,3,3,333,Lost Customers
15645.0,20,3,1055.17,5,3,3,533,Potential Loyalists
15646.0,160,5,974.61,3,4,3,343,Loyal Customers
15647.0,417,1,169.0,1,1,1,111,Lost Customers
15648.0,206,2,657.35,2,2,3,223,Lost Customers
15649.0,163,4,2170.35,3,3,4,334,Lost Customers
15650.0,552,2,553.88,1,2,2,122,Lost Customers
15651.0,262,5,1259.06,2,4,4,244,Loyal Customers
15652.0,93,5,1420.34,3,4,4,344,Loyal Customers
15653.0,117,2,877.44,3,2,3,323,Lost Customers
15654.0,11,2,922.53,5,2,3,523,Potential Loyalists
15655.0,68,1,560.6700000000001,4,1,2,412,Lost Customers
15656.0,47,4,748.5,4,3,3,433,Potential Loyalists
15657.0,24,1,30.0,5,1,1,511,Lost Customers
15658.0,199,8,2423.4700000000003,3,5,4,354,Loyal Customers
15659.0,45,3,532.49,4,3,2,432,Potential Loyalists
15660.0,27,15,2812.9900000000002,4,5,4,454,Loyal Customers
15661.0,224,8,1215.95,2,5,3,253,Loyal Customers
15662.0,663,2,283.73,1,2,1,121,Lost Customers
15663.0,108,1,138.14,3,1,1,311,Lost Customers
15664.0,52,4,1254.03,4,3,4,434,Potential Loyalists
15665.0,68,5,4015.12,4,4,5,445,Loyal Customers
15666.0,474,2,632.94,1,2,3,123,Lost Customers
15667.0,41,1,301.32000000000005,4,1,2,412,Lost Customers
15668.0,189,1,76.32000000000001,3,1,1,311,Lost Customers
15669.0,42,4,684.34,4,3,3,433,Potential Loyalists
15670.0,298,2,325.2,2,2,2,222,Lost Customers
15671.0,20,7,2657.13,5,4,4,544,Champions
15672.0,727,1,45.300000000000004,1,1,1,111,Lost Customers
15673.0,2,9,6414.79,5,5,5,555,Champions
15674.0,67,13,6948.2300000000005,4,5,5,455,Loyal Customers
15675.0,83,4,542.04,3,3,2,332,Lost Customers
15676.0,20,3,3435.76,5,3,5,535,Potential Loyalists
15677.0,51,3,1305.6299999999999,4,3,4,434,Potential Loyalists
15678.0,54,3,1893.89,4,3,4,434,Potential Loyalists
15679.0,26,4,781.28,4,3,3,433,Potential Loyalists
15680.0,11,10,4507.58,5,5,5,555,Champions
15681.0,27,14,2989.7000000000003,4,5,5,455,Loyal Customers
15682.0,601,2,318.24,1,2,2,122,Lost Customers
15683.0,119,2,524.54,3,2,2,322,Lost Customers
15684.0,430,3,173.95,1,3,1,131,At Risk
15685.0,452,1,55.980000000000004,1,1,1,111,Lost Customers
15686.0,422,1,90.0,1,1,1,111,Lost Customers
15687.0,25,9,2993.1,4,5,5,455,Loyal Customers
15688.0,420,1,190.57,1,1,1,111,Lost Customers
15689.0,3,3,521.03,5,3,2,532,Potential Loyalists
15690.0,102,1,111.0,3,1,1,311,Lost Customers
15691.0,341,4,571.3,2,3,2,232,At Risk
15692.0,30,1,191.04,4,1,1,411,Lost Customers
15693.0,661,1,37.5,1,1,1,111,Lost Customers
15694.0,27,23,10404.01,4,5,5,455,Loyal Customers
15695.0,268,4,1131.04,2,3,3,233,At Risk
15696.0,81,13,3906.57,3,5,5,355,Loyal Customers
15697.0,691,1,246.75,1,1,1,111,Lost Customers
15698.0,625,1,46.2,1,1,1,111,Lost Customers
15699.0,19,1,309.65,5,1,2,512,Lost Customers
15700.0,174,2,696.68,3,2,3,323,Lost Customers
15701.0,75,3,1223.2,3,3,3,333,Lost Customers
15702.0,478,2,140.39,1,2,1,121,Lost Customers
15703.0,266,1,211.5,2,1,1,211,Lost Customers
15704.0,128,6,3817.96,3,4,5,345,Loyal Customers
15705.0,203,1,143.1,3,1,1,311,Lost Customers
15706.0,77,4,1060.56,3,3,3,333,Lost Customers
15707.0,45,4,945.58,4,4,3,443,Loyal Customers
15708.0,42,9,4378.72,4,5,5,455,Loyal Customers
15709.0,342,2,327.85,2,2,2,222,Lost Customers
15710.0,419,1,898.87,1,1,3,113,Lost Customers
15711.0,686,2,420.25,1,2,2,122,Lost Customers
15712.0,11,12,3472.41,5,5,5,555,Champions
15713.0,145,4,1010.79,3,4,3,343,Loyal Customers
15714.0,13,5,784.8100000000001,5,4,3,543,Champions
15715.0,598,5,658.02,1,4,3,143,Loyal Customers
15716.0,147,11,3056.81,3,5,5,355,Loyal Customers
15717.0,236,5,607.0,2,4,2,242,Loyal Customers
15718.0,542,1,293.79,1,1,2,112,Lost Customers
15719.0,153,31,10223.06,3,5,5,355,Loyal Customers
15720.0,26,2,741.92,4,2,3,423,Potential Loyalists
15721.0,13,1,507.08000000000004,5,1,2,512,Lost Customers
15722.0,110,11,5258.1,3,5,5,355,Loyal Customers
15723.0,413,4,947.65,2,4,3,243,Loyal Customers
15724.0,203,3,310.85,3,3,2,332,Lost Customers
15725.0,17,1,415.25,5,1,2,512,Lost Customers
15726.0,392,1,321.91,2,1,2,212,Lost Customers
15727.0,10,15,9445.51,5,5,5,555,Champions
15728.0,381,2,544.6,2,2,2,222,Lost Customers
15729.0,36,3,192.55,4,3,1,431,Potential Loyalists
15730.0,124,5,1726.58,3,4,4,344,Loyal Customers
15731.0,614,1,125.3,1,1,1,111,Lost Customers
15732.0,36,10,1682.07,4,5,4,454,Loyal Customers
15733.0,311,1,162.3,2,1,1,211,Lost Customers
15734.0,116,4,2263.3,3,4,4,344,Loyal Customers
15735.0,423,1,327.68,1,1,2,112,Lost Customers
15736.0,437,2,1815.72,1,2,4,124,Lost Customers
15737.0,16,8,1205.1200000000001,5,5,3,553,Champions
15738.0,20,41,13372.97,5,5,5,555,Champions
15739.0,245,1,449.12,2,1,2,212,Lost Customers
15740.0,51,1,154.88,4,1,1,411,Lost Customers
15741.0,520,2,208.62,1,2,1,121,Lost Customers
15742.0,621,1,156.87,1,1,1,111,Lost Customers
15743.0,18,4,784.46,5,4,3,543,Champions
15744.0,79,1,34.8,3,1,1,311,Lost Customers
15745.0,21,4,1094.5900000000001,5,4,3,543,Champions
15746.0,136,1,196.88,3,1,1,311,Lost Customers
15747.0,14,9,2562.61,5,5,4,554,Champions
15748.0,42,3,614.76,4,3,3,433,Potential Loyalists
15749.0,40,3,44534.3,4,3,5,435,Potential Loyalists
15750.0,16,17,6456.801,5,5,5,555,Champions
15751.0,526,11,1380.44,1,5,4,154,Loyal Customers
15752.0,41,9,4207.54,4,5,5,455,Loyal Customers
15753.0,131,1,79.2,3,1,1,311,Lost Customers
15754.0,53,9,3037.61,4,5,5,455,Loyal Customers
15755.0,2,17,5993.12,5,5,5,555,Champions
15756.0,65,4,532.96,4,4,2,442,Loyal Customers
15757.0,189,6,2940.36,3,4,5,345,Loyal Customers
15758.0,26,1,205.25,4,1,1,411,Lost Customers
15759.0,220,7,830.9300000000001,2,4,3,243,Loyal Customers
15760.0,632,2,13916.34,1,2,5,125,Lost Customers
15761.0,444,1,143.05,1,1,1,111,Lost Customers
15762.0,79,2,583.75,3,2,2,322,Lost Customers
15763.0,79,2,1086.92,3,2,3,323,Lost Customers
15764.0,1,8,4503.08,5,5,5,555,Champions
15765.0,404,1,370.63,2,1,2,212,Lost Customers
15766.0,184,3,831.0600000000001,3,3,3,333,Lost Customers
15768.0,117,34,15601.09,3,5,5,355,Loyal Customers
15769.0,42,46,88704.32,4,5,5,455,Loyal Customers
15770.0,555,1,321.45,1,1,2,112,Lost Customers
15771.0,555,3,1006.54,1,3,3,133,At Risk
15772.0,420,1,280.88,1,1,1,111,Lost Customers
15773.0,243,2,774.52,2,2,3,223,Lost Customers
15774.0,304,6,1329.94,2,4,4,244,Loyal Customers
15775.0,129,2,150.5,3,2,1,321,Lost Customers
15776.0,135,1,241.62,3,1,1,311,Lost Customers
15777.0,7,7,1762.6100000000001,5,4,4,544,Champions
15778.0,610,1,307.95000000000005,1,1,2,112,Lost Customers
15779.0,534,2,124.08000000000001,1,2,1,121,Lost Customers
15780.0,37,3,475.28000000000003,4,3,2,432,Potential Loyalists
15781.0,27,3,345.46000000000004,4,3,2,432,Potential Loyalists
15782.0,11,4,4014.1,5,4,5,545,Champions
15783.0,12,1,246.3,5,1,1,511,Lost Customers
15784.0,469,2,848.33,1,2,3,123,Lost Customers
15785.0,153,16,5969.93,3,5,5,355,Loyal Customers
15786.0,48,5,8514.82,4,4,5,445,Loyal Customers
15787.0,28,3,948.05,4,3,3,433,Potential Loyalists
15788.0,510,1,221.83,1,1,1,111,Lost Customers
15789.0,360,6,1962.01,2,4,4,244,Loyal Customers
15790.0,12,1,220.85,5,1,1,511,Lost Customers
15791.0,45,5,3608.34,4,4,5,445,Loyal Customers
15792.0,579,2,933.84,1,2,3,123,Lost Customers
15793.0,16,8,2399.57,5,5,4,554,Champions
15794.0,1004,2,777.0,1,2,3,123,Lost Customers
15795.0,151,8,1979.8700000000001,3,5,4,354,Loyal Customers
15796.0,19,16,4728.18,5,5,5,555,Champions
15797.0,97,6,2821.08,3,4,4,344,Loyal Customers
15798.0,612,3,1535.37,1,3,4,134,At Risk
15799.0,77,4,1424.29,3,4,4,344,Loyal Customers
15800.0,109,7,1242.58,3,4,4,344,Loyal Customers
15801.0,48,3,1063.95,4,3,3,433,Potential Loyalists
15802.0,144,1,451.42,3,1,2,312,Lost Customers
15803.0,53,4,1929.66,4,4,4,444,Loyal Customers
15804.0,13,12,3877.34,5,5,5,555,Champions
15805.0,25,30,10189.23,4,5,5,455,Loyal Customers
15806.0,48,3,784.58,4,3,3,433,Potential Loyalists
15807.0,52,5,1817.52,4,4,4,444,Loyal Customers
15808.0,192,21,18409.93,3,5,5,355,Loyal Customers
15809.0,70,7,1274.44,4,4,4,444,Loyal Customers
15810.0,80,8,2999.04,3,5,5,355,Loyal Customers
15811.0,24,7,3890.52,5,4,5,545,Champions
15812.0,34,12,5201.47,4,5,5,455,Loyal Customers
15813.0,209,2,1303.9099999999999,2,2,4,224,Lost Customers
15814.0,18,6,2634.44,5,4,4,544,Champions
15815.0,36,5,2100.6,4,4,4,444,Loyal Customers
15816.0,544,2,144.15,1,2,1,121,Lost Customers
15817.0,422,3,2766.4,1,3,4,134,At Risk
15818.0,590,1,340.5,1,1,2,112,Lost Customers
15819.0,51,10,3934.79,4,5,5,455,Loyal Customers
15820.0,321,1,206.98,2,1,1,211,Lost Customers
15821.0,46,2,570.96,4,2,2,422,Potential Loyalists
15822.0,361,5,1394.79,2,4,4,244,Loyal Customers
15823.0,667,3,3897.17,1,3,5,135,At Risk
15824.0,367,2,890.94,2,2,3,223,Lost Customers
15825.0,174,1,532.94,3,1,2,312,Lost Customers
15826.0,58,4,2598.28,4,4,4,444,Loyal Customers
15827.0,75,28,3794.07,3,5,5,355,Loyal Customers
15828.0,377,1,1108.82,2,1,3,213,Lost Customers
15829.0,142,2,636.14,3,2,3,323,Lost Customers
15830.0,303,1,576.0,2,1,2,212,Lost Customers
15831.0,1,3,801.76,5,3,3,533,Potential Loyalists
15832.0,256,1,836.79,2,1,3,213,Lost Customers
15833.0,1032,1,80.4,1,1,1,111,Lost Customers
15834.0,72,7,3772.99,4,4,5,445,Loyal Customers
15835.0,46,4,954.09,4,4,3,443,Loyal Customers
15836.0,52,1,137.37,4,1,1,411,Lost Customers
15837.0,184,2,777.01,3,2,3,323,Lost Customers
15838.0,13,34,74163.0,5,5,5,555,Champions
15839.0,82,3,1048.49,3,3,3,333,Lost Customers
15840.0,1,2,355.56,5,2,2,522,Potential Loyalists
15841.0,74,9,2742.41,3,5,4,354,Loyal Customers
