Customer ID,Total_Revenue,Total_Orders,Total_Items,First_Purchase,Last_Purchase,Customer_Lifespan,AvgOrderValue
15209.0,178.98000000000002,1,94,2009-09-12 17:26:00,2009-09-12 17:26:00,0,178.98000000000002
15210.0,1176.19,3,841,2010-05-13 14:42:00,2011-04-28 16:11:00,350,392.06333333333333
15211.0,1277.48,2,357,2010-09-12 16:08:00,2011-10-10 13:31:00,392,638.74
15212.0,208.28,2,84,2010-11-28 10:45:00,2011-12-04 13:45:00,371,104.14
15213.0,328.35,2,272,2011-01-14 11:05:00,2011-01-25 12:21:00,11,164.175
15214.0,1532.68,7,1102,2011-01-11 10:12:00,2011-11-29 14:51:00,322,218.95428571428573
15215.0,2422.4300000000003,7,776,2010-04-05 12:59:00,2011-10-24 11:41:00,566,346.0614285714286
15216.0,486.09000000000003,2,217,2010-03-31 09:52:00,2011-09-13 11:41:00,531,243.04500000000002
15217.0,426.24,1,190,2010-05-25 13:51:00,2010-05-25 13:51:00,0,426.24
15218.0,11516.57,22,6553,2010-01-26 11:33:00,2011-11-29 11:48:00,672,523.4804545454546
15219.0,685.45,2,271,2010-01-03 11:33:00,2011-06-16 16:57:00,529,342.725
15220.0,1778.96,6,1393,2011-04-03 10:24:00,2011-10-19 12:39:00,199,296.49333333333334
15221.0,2465.45,4,287,2010-04-25 15:50:00,2010-12-03 10:40:00,221,616.3625
15222.0,3550.91,11,4458,2009-12-16 13:49:00,2011-01-25 08:03:00,404,322.81
15223.0,1417.95,5,385,2009-05-12 11:19:00,2011-04-28 11:31:00,716,283.59000000000003
15224.0,871.36,5,443,2010-01-15 16:14:00,2010-12-16 15:02:00,334,174.272
15225.0,409.40000000000003,1,226,2011-04-19 14:51:00,2011-04-19 14:51:00,0,409.40000000000003
15226.0,154.41,1,71,2011-02-02 11:41:00,2011-02-02 11:41:00,0,154.41
15227.0,2488.4900000000002,9,1217,2010-02-09 15:04:00,2011-08-05 10:11:00,541,276.4988888888889
15228.0,5580.27,6,3375,2010-07-10 14:24:00,2011-06-23 14:12:00,347,930.0450000000001
15229.0,160.5,1,114,2010-02-05 13:50:00,2010-02-05 13:50:00,0,160.5
15230.0,429.6,2,351,2011-04-13 11:04:00,2011-04-14 14:39:00,1,214.8
15231.0,250.26000000000002,1,190,2010-03-28 15:12:00,2010-03-28 15:12:00,0,250.26000000000002
15232.0,612.06,2,686,2011-07-22 12:21:00,2011-08-18 16:27:00,27,306.03
15233.0,59.400000000000006,1,12,2010-03-11 13:36:00,2010-03-11 13:36:00,0,59.400000000000006
15234.0,197.0,1,196,2011-08-03 08:53:00,2011-08-03 08:53:00,0,197.0
15235.0,2937.81,16,1735,2010-01-12 17:22:00,2011-07-04 10:11:00,537,183.613125
15236.0,321.05,1,269,2011-02-14 10:52:00,2011-02-14 10:52:00,0,321.05
15237.0,1328.72,3,983,2011-04-26 15:04:00,2011-09-22 15:28:00,149,442.9066666666667
15238.0,1071.99,3,692,2011-05-09 15:26:00,2011-10-11 14:28:00,154,357.33
15239.0,780.59,2,594,2011-09-22 09:53:00,2011-11-29 14:14:00,68,390.295
15240.0,4459.9800000000005,12,3214,2009-05-12 14:57:00,2011-12-04 10:30:00,935,371.665
15241.0,3050.16,11,3328,2010-02-23 13:59:00,2011-09-27 14:00:00,581,277.2872727272727
15242.0,302.04,1,196,2010-10-13 15:33:00,2010-10-13 15:33:00,0,302.04
15243.0,927.28,2,543,2010-09-30 17:28:00,2011-09-26 14:12:00,360,463.64
15244.0,912.08,3,472,2010-11-02 14:48:00,2011-05-10 13:19:00,188,304.0266666666667
15245.0,4610.84,8,3021,2010-02-11 12:58:00,2011-07-28 18:56:00,532,576.355
15246.0,780.4,3,359,2010-02-06 11:28:00,2011-04-15 14:45:00,433,260.1333333333333
15247.0,976.06,3,514,2010-06-20 14:08:00,2011-09-08 12:52:00,444,325.3533333333333
15248.0,1893.93,3,1065,2010-06-23 14:34:00,2010-10-24 13:09:00,122,631.3100000000001
15249.0,9266.0,18,4980,2010-03-26 14:51:00,2011-12-08 11:08:00,621,514.7777777777778
15250.0,60.0,1,48,2010-09-03 07:35:00,2010-09-03 07:35:00,0,60.0
15251.0,20324.54,21,12108,2010-01-04 08:45:00,2011-12-07 15:56:00,702,967.8352380952381
15252.0,2103.41,5,1430,2010-07-04 10:24:00,2011-09-06 14:15:00,429,420.68199999999996
15253.0,2055.09,8,1588,2010-01-11 13:46:00,2011-12-09 12:32:00,696,256.88625
15254.0,1088.35,3,711,2010-05-28 10:08:00,2011-04-08 15:04:00,315,362.7833333333333
15255.0,3729.42,9,2226,2009-03-12 09:10:00,2011-04-10 12:43:00,759,414.38
15256.0,170.4,2,92,2010-05-27 11:41:00,2011-07-14 11:47:00,413,85.2
15257.0,685.9,2,71,2010-10-21 14:03:00,2011-01-03 12:58:00,73,342.95
15258.0,623.16,2,142,2011-06-05 14:16:00,2011-06-24 12:30:00,18,311.58
15259.0,1182.3799999999999,4,631,2010-01-26 09:41:00,2010-07-15 08:47:00,169,295.59499999999997
15260.0,9188.23,25,4722,2009-06-12 11:45:00,2011-08-31 13:55:00,810,367.5292
15261.0,1508.0,4,806,2010-01-10 11:59:00,2011-07-27 15:20:00,563,377.0
15262.0,418.82,3,218,2010-08-08 15:55:00,2011-01-20 12:16:00,164,139.60666666666665
15263.0,156.51,1,89,2011-08-25 10:26:00,2011-08-25 10:26:00,0,156.51
15264.0,848.4,2,443,2010-06-27 13:29:00,2011-06-10 13:49:00,348,424.2
15265.0,3345.64,4,1570,2009-01-12 17:08:00,2011-11-07 14:46:00,1028,836.41
15266.0,852.21,5,236,2010-01-22 15:04:00,2011-05-01 13:40:00,463,170.442
15267.0,1717.36,5,944,2011-07-07 11:36:00,2011-12-10 11:09:00,155,343.472
15268.0,961.9000000000001,3,428,2010-04-13 11:27:00,2010-08-18 10:33:00,126,320.6333333333334
15269.0,1225.3600000000001,3,372,2010-11-14 12:58:00,2011-11-16 09:32:00,366,408.4533333333334
15270.0,8524.86,21,4010,2009-12-17 15:02:00,2011-11-24 09:24:00,706,405.9457142857143
15271.0,4709.54,24,2524,2010-05-08 14:57:00,2011-12-06 15:31:00,577,196.23083333333332
15272.0,2085.48,6,687,2010-02-14 13:39:00,2011-10-13 12:59:00,605,347.58
15273.0,228.96,1,216,2010-04-19 11:31:00,2010-04-19 11:31:00,0,228.96
15274.0,383.99,1,377,2011-11-21 14:17:00,2011-11-21 14:17:00,0,383.99
15275.0,615.14,1,498,2011-02-11 11:20:00,2011-02-11 11:20:00,0,615.14
15276.0,649.53,4,331,2010-01-10 12:24:00,2011-04-10 16:39:00,455,162.3825
15277.0,476.34000000000003,2,373,2010-10-10 16:02:00,2011-10-24 10:08:00,378,238.17000000000002
15278.0,496.16,4,458,2010-05-27 10:02:00,2010-12-02 14:54:00,189,124.04
15279.0,1580.54,5,802,2010-02-02 10:15:00,2010-12-20 10:48:00,321,316.108
15280.0,406.21999999999997,3,513,2010-05-17 14:17:00,2011-06-20 17:14:00,399,135.40666666666667
15281.0,8543.57,16,5233,2010-03-11 12:11:00,2011-12-10 09:10:00,638,533.973125
15282.0,348.59,1,395,2010-05-18 16:27:00,2010-05-18 16:27:00,0,348.59
15283.0,148.32999999999998,3,27,2010-09-07 15:46:00,2010-11-14 14:54:00,67,49.44333333333333
15284.0,24.75,1,5,2010-07-27 13:25:00,2010-07-27 13:25:00,0,24.75
15285.0,94.92,1,120,2010-10-28 09:46:00,2010-10-28 09:46:00,0,94.92
15286.0,240.55,1,55,2011-10-21 11:08:00,2011-10-21 11:08:00,0,240.55
15287.0,856.03,5,1010,2009-02-12 12:13:00,2011-11-17 15:34:00,1008,171.206
15288.0,3883.13,10,1404,2010-03-11 16:26:00,2011-10-27 16:58:00,595,388.313
15289.0,1593.09,5,1627,2010-03-28 11:45:00,2011-10-11 13:49:00,562,318.618
15290.0,10233.26,24,6379,2010-01-09 15:32:00,2011-10-28 12:40:00,656,426.3858333333333
15291.0,13846.56,40,5017,2009-03-12 11:09:00,2011-12-06 11:41:00,999,346.164
15292.0,180.94,1,56,2011-05-22 15:00:00,2011-05-22 15:00:00,0,180.94
15293.0,247.5,1,178,2010-12-02 11:54:00,2010-12-02 11:54:00,0,247.5
15294.0,233.35,1,97,2010-10-25 11:45:00,2010-10-25 11:45:00,0,233.35
15295.0,217.23999999999998,1,151,2010-02-23 13:03:00,2010-02-23 13:03:00,0,217.23999999999998
15296.0,10342.83,12,5464,2010-01-21 13:48:00,2011-11-05 13:18:00,652,861.9025
15297.0,641.94,3,292,2011-07-10 09:42:00,2011-11-29 16:32:00,142,213.98000000000002
15298.0,9147.15,22,5852,2009-08-12 17:04:00,2011-11-29 10:23:00,838,415.7795454545454
15299.0,7991.54,10,5453,2010-01-10 14:55:00,2011-06-28 17:01:00,534,799.154
15300.0,496.44,1,292,2011-06-10 17:08:00,2011-06-10 17:08:00,0,496.44
15301.0,7603.4400000000005,17,4290,2010-06-12 12:21:00,2011-10-20 09:57:00,494,447.2611764705883
15302.0,308.0,1,102,2009-09-12 13:11:00,2009-09-12 13:11:00,0,308.0
15303.0,1224.18,3,514,2010-01-25 09:42:00,2011-02-22 13:59:00,393,408.06
15304.0,919.55,9,133,2010-06-12 11:42:00,2011-10-10 10:23:00,484,102.17222222222222
15305.0,93.6,1,40,2010-02-06 13:50:00,2010-02-06 13:50:00,0,93.6
15306.0,3484.73,9,3074,2010-02-18 17:12:00,2011-08-09 12:47:00,536,387.1922222222222
15307.0,205.3,1,37,2011-05-09 11:38:00,2011-05-09 11:38:00,0,205.3
15308.0,310.47,1,175,2011-10-03 13:08:00,2011-10-03 13:08:00,0,310.47
15309.0,797.96,4,440,2009-04-12 13:01:00,2010-10-03 10:48:00,538,199.49
15310.0,1634.64,1,1476,2010-08-18 11:38:00,2010-08-18 11:38:00,0,1634.64
15311.0,115847.2,206,70560,2009-01-12 11:21:00,2011-12-10 12:24:00,1062,562.3650485436893
15312.0,2930.19,12,1693,2009-12-16 09:23:00,2011-09-25 13:10:00,648,244.1825
15313.0,52.0,1,25,2011-08-21 16:02:00,2011-08-21 16:02:00,0,52.0
15314.0,820.45,3,750,2010-07-10 15:41:00,2011-05-24 14:39:00,317,273.48333333333335
15315.0,570.5,2,862,2011-06-10 12:51:00,2011-08-15 15:17:00,66,285.25
15316.0,165.0,1,100,2011-01-17 11:34:00,2011-01-17 11:34:00,0,165.0
15317.0,129.75,1,45,2010-01-31 15:55:00,2010-01-31 15:55:00,0,129.75
15319.0,204.5,1,175,2011-01-03 12:48:00,2011-01-03 12:48:00,0,204.5
15320.0,267.13,1,326,2011-10-26 13:27:00,2011-10-26 13:27:00,0,267.13
15321.0,6709.7300000000005,12,3653,2010-02-25 09:16:00,2011-09-30 09:40:00,582,559.1441666666667
15322.0,1390.86,2,971,2010-08-20 13:10:00,2011-09-15 09:34:00,390,695.43
15323.0,434.6,3,188,2010-02-16 09:21:00,2010-07-04 15:14:00,138,144.86666666666667
15324.0,140.22000000000003,1,74,2010-07-01 14:37:00,2010-07-01 14:37:00,0,140.22000000000003
15325.0,1602.01,8,1383,2010-02-08 10:26:00,2011-08-28 11:55:00,566,200.25125
15326.0,1700.52,5,1351,2009-01-12 13:19:00,2011-10-01 11:38:00,991,340.104
15327.0,208.75,1,116,2011-10-18 11:55:00,2011-10-18 11:55:00,0,208.75
15328.0,107.24,1,88,2010-10-28 09:05:00,2010-10-28 09:05:00,0,107.24
15329.0,2984.33,11,1219,2009-12-14 12:18:00,2011-10-31 15:36:00,686,271.3027272727273
15330.0,714.9599999999999,2,1312,2011-07-11 17:50:00,2011-10-10 12:30:00,90,357.47999999999996
15331.0,767.91,3,701,2010-07-28 09:42:00,2010-09-04 14:26:00,38,255.97
15332.0,6553.74,6,2958,2010-04-11 12:17:00,2010-08-12 14:43:00,123,1092.29
15333.0,1028.56,1,344,2011-05-15 13:27:00,2011-05-15 13:27:00,0,1028.56
15334.0,351.67,3,274,2011-06-07 11:22:00,2011-06-29 14:20:00,22,117.22333333333334
15335.0,173.97,1,80,2011-10-17 12:50:00,2011-10-17 12:50:00,0,173.97
15336.0,240.5,1,84,2010-03-11 12:39:00,2010-03-11 12:39:00,0,240.5
15337.0,373.02,1,200,2010-10-24 15:29:00,2010-10-24 15:29:00,0,373.02
15338.0,283.43,1,150,2010-01-31 14:25:00,2010-01-31 14:25:00,0,283.43
15339.0,1827.84,7,1143,2010-03-26 17:24:00,2011-04-10 12:51:00,379,261.12
15340.0,105.5,1,76,2010-05-27 10:27:00,2010-05-27 10:27:00,0,105.5
15341.0,2402.72,2,1008,2010-09-16 16:41:00,2011-09-20 09:40:00,368,1201.36
15342.0,406.09000000000003,1,283,2011-02-08 10:19:00,2011-02-08 10:19:00,0,406.09000000000003
15343.0,364.5,1,84,2011-09-13 13:55:00,2011-09-13 13:55:00,0,364.5
15344.0,460.64,2,106,2011-07-11 17:08:00,2011-09-26 14:48:00,76,230.32
15345.0,393.54,1,81,2011-10-25 11:28:00,2011-10-25 11:28:00,0,393.54
15346.0,596.12,3,260,2010-04-10 15:11:00,2011-11-01 11:18:00,569,198.70666666666668
15347.0,1363.6,4,672,2010-04-11 15:03:00,2010-11-26 10:25:00,228,340.9
15348.0,158.04,1,84,2011-09-28 13:17:00,2011-09-28 13:17:00,0,158.04
15349.0,473.81,2,327,2011-04-07 16:06:00,2011-05-06 15:46:00,28,236.905
15350.0,663.25,2,323,2010-01-12 13:33:00,2010-11-21 15:14:00,313,331.625
15351.0,3738.29,10,1491,2010-03-10 12:18:00,2011-11-27 12:52:00,627,373.829
15352.0,114.95,1,43,2010-09-06 11:28:00,2010-09-06 11:28:00,0,114.95
15353.0,3175.95,7,1551,2009-02-12 11:33:00,2011-03-30 12:15:00,776,453.70714285714286
15354.0,284.4,3,3,2010-04-15 16:17:00,2010-04-15 16:24:00,0,94.8
15355.0,277.05,2,45,2011-10-11 13:44:00,2011-10-17 15:22:00,6,138.525
15356.0,3464.95,13,2015,2010-06-12 14:05:00,2011-09-29 13:11:00,473,266.5346153846154
15358.0,16220.35,40,14728,2009-07-12 12:19:00,2011-12-09 09:57:00,879,405.50875
15359.0,181.35,8,145,2010-01-15 11:30:00,2010-09-02 12:30:00,230,22.66875
15360.0,427.93,1,223,2011-10-31 09:35:00,2011-10-31 09:35:00,0,427.93
15361.0,689.07,4,373,2010-01-07 14:15:00,2010-12-13 09:52:00,339,172.2675
15362.0,613.08,2,368,2009-01-12 09:08:00,2010-09-17 10:37:00,613,306.54
15363.0,1004.11,2,527,2010-02-12 12:28:00,2010-04-08 08:41:00,54,502.055
15364.0,913.19,2,493,2011-03-30 13:39:00,2011-05-09 09:46:00,39,456.595
15365.0,4557.13,13,2131,2010-01-11 10:42:00,2011-11-14 08:29:00,671,350.54846153846154
15366.0,2389.08,7,2447,2010-02-26 10:10:00,2011-09-25 15:01:00,576,341.29714285714283
15367.0,5081.33,11,2944,2009-10-12 14:20:00,2011-10-13 14:13:00,730,461.9390909090909
15368.0,722.74,2,406,2010-10-11 15:52:00,2011-11-18 14:42:00,402,361.37
15369.0,6251.26,11,3288,2009-08-12 07:43:00,2010-12-07 15:20:00,482,568.2963636363637
15370.0,3739.01,8,1397,2010-10-25 12:08:00,2011-11-10 10:22:00,380,467.37625
15371.0,59.400000000000006,1,12,2010-02-15 13:14:00,2010-02-15 13:14:00,0,59.400000000000006
15372.0,6017.0599999999995,8,6410,2010-02-14 11:24:00,2011-07-25 16:39:00,526,752.1324999999999
15373.0,3421.39,17,769,2010-02-05 11:57:00,2011-11-21 09:55:00,653,201.25823529411764
15374.0,307.32,2,290,2010-03-25 12:03:00,2011-03-08 09:59:00,347,153.66
15375.0,60.959999999999994,1,84,2010-01-18 15:38:00,2010-01-18 15:38:00,0,60.959999999999994
15376.0,1233.3600000000001,3,619,2011-01-05 13:45:00,2011-10-30 15:04:00,298,411.12000000000006
15377.0,1211.75,4,253,2010-02-11 18:25:00,2010-11-22 08:55:00,283,302.9375
15378.0,246.5,2,130,2010-03-09 11:30:00,2010-07-26 08:47:00,138,123.25
15379.0,4877.84,8,3000,2010-04-11 11:59:00,2011-09-03 13:50:00,510,609.73
15380.0,3479.06,11,1032,2009-01-12 13:50:00,2011-10-24 10:30:00,1014,316.2781818181818
15381.0,1890.57,5,802,2010-05-05 14:35:00,2011-10-05 11:55:00,517,378.114
15382.0,13733.550000000001,12,9178,2009-04-12 14:13:00,2011-11-25 10:58:00,956,1144.4625
15384.0,2027.79,4,1767,2010-04-26 12:38:00,2011-06-23 10:57:00,422,506.9475
15385.0,942.08,3,428,2010-01-31 13:02:00,2011-10-30 15:11:00,637,314.0266666666667
15386.0,394.14,1,446,2011-06-06 13:47:00,2011-06-06 13:47:00,0,394.14
15387.0,468.65,1,335,2010-04-08 16:05:00,2010-04-08 16:05:00,0,468.65
15388.0,140.54,1,88,2011-03-14 13:53:00,2011-03-14 13:53:00,0,140.54
15389.0,2733.8,5,3940,2010-01-27 12:44:00,2011-06-20 16:18:00,509,546.76
15390.0,1216.66,2,894,2010-08-11 15:19:00,2010-10-26 17:23:00,76,608.33
15391.0,289.87,1,109,2010-04-05 15:04:00,2010-04-05 15:04:00,0,289.87
15392.0,2607.21,6,1937,2010-04-10 12:50:00,2011-12-09 10:01:00,607,434.535
15393.0,891.34,5,378,2009-12-15 17:56:00,2011-11-23 16:48:00,707,178.268
15394.0,5286.8,11,2372,2009-12-15 19:05:00,2011-11-30 11:49:00,714,480.6181818181818
15395.0,107.45,1,17,2011-01-18 12:40:00,2011-01-18 12:40:00,0,107.45
15396.0,796.38,2,278,2010-05-05 09:04:00,2011-08-19 10:56:00,471,398.19
15397.0,94.0,1,20,2011-02-23 09:25:00,2011-02-23 09:25:00,0,94.0
15398.0,1345.53,2,769,2011-09-22 14:56:00,2011-11-23 16:47:00,62,672.765
15399.0,549.13,2,423,2011-09-21 15:57:00,2011-11-17 15:04:00,56,274.565
15400.0,1302.3,8,662,2010-05-08 14:11:00,2011-08-18 09:48:00,466,162.7875
15401.0,216.95,2,93,2010-05-20 10:56:00,2010-09-13 13:42:00,116,108.475
15402.0,1830.54,6,2034,2010-04-27 12:12:00,2011-07-14 12:17:00,443,305.09
15403.0,170.88,2,492,2009-09-12 12:45:00,2010-05-08 12:21:00,237,85.44
15404.0,257.06,1,334,2010-11-29 11:03:00,2010-11-29 11:03:00,0,257.06
15405.0,659.84,2,348,2010-12-05 15:56:00,2011-03-06 14:44:00,90,329.92
15406.0,975.87,4,547,2010-12-09 13:06:00,2011-11-02 16:20:00,328,243.9675
15407.0,1056.44,4,558,2011-01-05 14:58:00,2011-09-06 11:32:00,243,264.11
15408.0,267.18,1,106,2011-03-20 15:02:00,2011-03-20 15:02:00,0,267.18
15409.0,131.25,1,59,2009-12-18 15:35:00,2009-12-18 15:35:00,0,131.25
15410.0,4685.72,10,1902,2010-04-19 08:57:00,2011-09-16 14:47:00,515,468.572
15411.0,1358.88,4,530,2011-07-08 12:54:00,2011-11-13 15:19:00,128,339.72
15412.0,190.53,1,108,2011-06-21 15:24:00,2011-06-21 15:24:00,0,190.53
15413.0,6798.72,5,2694,2009-01-12 10:18:00,2010-10-01 12:37:00,627,1359.7440000000001
15414.0,774.9000000000001,3,443,2011-02-11 14:58:00,2011-11-30 09:50:00,291,258.3
15415.0,572.8100000000001,1,575,2011-01-30 14:13:00,2011-01-30 14:13:00,0,572.8100000000001
15416.0,4572.82,7,2420,2010-01-02 11:55:00,2011-07-07 18:29:00,551,653.26
15417.0,508.8,1,284,2011-09-15 15:26:00,2011-09-15 15:26:00,0,508.8
15418.0,452.32,2,266,2010-02-05 11:31:00,2010-10-10 13:38:00,247,226.16
15419.0,135.86,1,230,2011-11-15 09:23:00,2011-11-15 09:23:00,0,135.86
15420.0,743.0,6,844,2009-05-12 13:29:00,2010-05-30 15:45:00,383,123.83333333333333
15421.0,3805.34,10,1927,2009-07-12 15:10:00,2011-12-10 09:20:00,880,380.534
15422.0,1619.97,7,710,2010-05-18 12:49:00,2011-01-20 16:17:00,247,231.42428571428573
15423.0,266.89,3,198,2010-03-28 13:42:00,2011-01-11 14:01:00,289,88.96333333333332
15424.0,597.78,3,873,2010-02-09 17:17:00,2011-03-30 13:02:00,413,199.26
15425.0,1944.57,4,1042,2010-02-14 12:36:00,2010-06-29 13:52:00,135,486.1425
15426.0,2615.39,9,1220,2010-02-05 15:10:00,2011-11-20 15:36:00,653,290.5988888888889
15427.0,1483.14,3,1013,2011-06-11 14:17:00,2011-10-23 14:47:00,134,494.38000000000005
15428.0,762.75,4,347,2009-12-17 17:46:00,2011-11-24 16:54:00,706,190.6875
15429.0,397.35,2,380,2011-09-25 13:42:00,2011-11-13 12:28:00,48,198.675
15430.0,954.75,2,309,2010-06-29 15:04:00,2010-08-29 10:42:00,60,477.375
15431.0,153.24,1,84,2010-07-25 12:44:00,2010-07-25 12:44:00,0,153.24
15432.0,320.76,2,92,2010-06-16 14:34:00,2011-11-16 16:30:00,518,160.38
15433.0,533.3,2,534,2011-03-17 14:12:00,2011-10-05 10:45:00,201,266.65
15434.0,2567.06,11,1423,2010-01-24 15:35:00,2011-08-24 16:24:00,577,233.36909090909091
15435.0,149.29,1,54,2011-11-17 16:39:00,2011-11-17 16:39:00,0,149.29
15436.0,1122.53,3,613,2011-04-19 16:52:00,2011-11-27 16:05:00,221,374.1766666666667
15437.0,393.45,2,177,2010-09-03 10:45:00,2011-03-22 13:11:00,200,196.725
15438.0,156.57999999999998,1,59,2011-07-31 14:19:00,2011-07-31 14:19:00,0,156.57999999999998
15439.0,1269.05,4,572,2010-02-24 12:05:00,2010-11-10 13:35:00,259,317.2625
15440.0,383.68,3,197,2011-05-15 11:30:00,2011-10-16 12:16:00,154,127.89333333333333
15441.0,1254.21,3,587,2009-09-12 14:55:00,2010-11-10 11:04:00,423,418.07
15442.0,594.0,1,120,2011-05-04 12:24:00,2011-05-04 12:24:00,0,594.0
15443.0,4796.42,13,2554,2010-03-25 11:28:00,2011-11-27 12:29:00,612,368.9553846153846
15444.0,1418.26,2,764,2011-10-30 16:12:00,2011-11-30 17:37:00,31,709.13
15445.0,284.5,2,118,2010-04-28 15:00:00,2011-03-20 15:06:00,326,142.25
15446.0,406.95,3,267,2009-12-13 13:53:00,2010-11-28 11:59:00,349,135.65
15447.0,492.88,5,228,2010-03-24 14:40:00,2011-01-13 11:26:00,294,98.576
15448.0,788.8100000000001,2,487,2010-03-02 13:29:00,2011-01-31 10:42:00,334,394.40500000000003
15449.0,974.52,3,812,2011-03-23 10:43:00,2011-11-13 15:02:00,235,324.84
15450.0,429.84,1,376,2011-09-11 17:11:00,2011-09-11 17:11:00,0,429.84
15451.0,233.21,2,79,2010-01-10 13:40:00,2010-04-19 14:08:00,99,116.605
15452.0,1799.1100000000001,6,1091,2010-07-16 14:23:00,2011-10-11 12:13:00,451,299.8516666666667
15453.0,1253.09,6,778,2011-04-11 12:21:00,2011-10-14 14:04:00,186,208.84833333333333
15454.0,307.69,2,148,2010-03-31 13:15:00,2010-12-12 14:21:00,256,153.845
15455.0,38.25,1,3,2010-04-21 12:43:00,2010-04-21 12:43:00,0,38.25
15456.0,2119.27,10,2826,2009-08-12 12:54:00,2011-01-03 13:51:00,509,211.927
15457.0,237.07,1,132,2011-03-22 15:31:00,2011-03-22 15:31:00,0,237.07
15458.0,370.44,2,300,2010-02-11 19:50:00,2011-11-14 13:08:00,640,185.22
15459.0,202.83,2,121,2010-07-30 14:31:00,2010-10-18 15:25:00,80,101.415
15460.0,216.76,1,109,2010-12-20 16:08:00,2010-12-20 16:08:00,0,216.76
15461.0,429.7,2,230,2010-03-18 12:40:00,2010-05-09 12:31:00,51,214.85
15462.0,737.05,4,495,2010-09-20 10:23:00,2011-07-19 11:56:00,302,184.2625
15463.0,126.14,1,106,2011-10-11 12:57:00,2011-10-11 12:57:00,0,126.14
15464.0,1048.85,1,350,2011-05-01 15:56:00,2011-05-01 15:56:00,0,1048.85
15465.0,12655.65,32,2769,2009-10-12 09:42:00,2011-12-06 11:07:00,785,395.4890625
15466.0,1571.01,4,944,2009-03-12 12:28:00,2011-09-15 14:08:00,917,392.7525
15467.0,524.88,3,310,2011-07-17 15:24:00,2011-11-30 14:17:00,135,174.96
15468.0,1430.48,3,1400,2010-12-11 09:39:00,2011-10-19 13:49:00,312,476.82666666666665
15469.0,874.25,3,287,2010-09-27 10:09:00,2011-11-08 16:54:00,407,291.4166666666667
15470.0,63.419999999999995,1,232,2010-05-13 09:35:00,2010-05-13 09:35:00,0,63.419999999999995
15471.0,847.08,2,417,2010-07-06 12:17:00,2010-11-24 14:39:00,141,423.54
15472.0,371.56,1,251,2011-08-18 15:17:00,2011-08-18 15:17:00,0,371.56
15473.0,2046.0,8,776,2010-09-21 09:14:00,2011-12-10 14:43:00,445,255.75
15474.0,163.1,1,56,2010-04-23 11:14:00,2010-04-23 11:14:00,0,163.1
15475.0,454.11,1,319,2011-09-23 15:20:00,2011-09-23 15:20:00,0,454.11
15476.0,2209.98,4,1174,2010-09-23 14:00:00,2010-12-11 11:34:00,78,552.495
15477.0,368.4,1,216,2010-02-28 10:37:00,2010-02-28 10:37:00,0,368.4
15478.0,2024.98,3,904,2010-05-13 18:49:00,2011-10-30 14:19:00,534,674.9933333333333
15479.0,147.4,1,38,2009-06-12 15:08:00,2009-06-12 15:08:00,0,147.4
15480.0,6279.0,5,1852,2010-01-02 14:52:00,2011-08-15 14:32:00,589,1255.8
15481.0,1993.34,1,1450,2010-03-11 14:52:00,2010-03-11 14:52:00,0,1993.34
15482.0,14592.56,19,6532,2009-02-12 16:59:00,2011-11-24 10:46:00,1014,768.0294736842105
15483.0,862.2,10,944,2010-01-24 15:42:00,2011-03-18 12:26:00,417,86.22
15484.0,3981.75,5,3336,2009-05-12 15:18:00,2011-11-21 17:00:00,923,796.35
15485.0,5771.51,7,2594,2009-01-12 17:31:00,2011-09-11 14:31:00,971,824.5014285714286
15486.0,102.0,1,40,2010-06-30 13:15:00,2010-06-30 13:15:00,0,102.0
15487.0,231.32,1,144,2010-01-29 12:07:00,2010-01-29 12:07:00,0,231.32
15488.0,431.92,5,251,2010-05-05 13:03:00,2011-08-09 10:11:00,460,86.384
15489.0,2419.61,8,1264,2010-01-15 16:58:00,2011-12-05 12:54:00,688,302.45125
15490.0,217.6,1,85,2010-05-10 13:11:00,2010-05-10 13:11:00,0,217.6
15491.0,3100.09,6,1646,2011-04-18 10:04:00,2011-08-31 10:30:00,135,516.6816666666667
15492.0,659.46,2,483,2011-09-26 14:02:00,2011-11-11 14:53:00,46,329.73
15493.0,4314.9800000000005,9,1260,2010-02-23 11:14:00,2011-07-13 11:19:00,505,479.44222222222226
15494.0,3780.05,5,3097,2009-10-12 20:16:00,2011-11-18 14:51:00,766,756.01
15495.0,246.5,1,194,2010-11-25 13:46:00,2010-11-25 13:46:00,0,246.5
15496.0,146.14,1,98,2010-03-18 13:16:00,2010-03-18 13:16:00,0,146.14
15497.0,8657.39,9,2937,2009-12-18 15:08:00,2011-11-22 11:51:00,703,961.9322222222222
15498.0,25174.64,43,12172,2009-12-16 17:27:00,2011-12-05 12:49:00,718,585.4567441860465
15499.0,161.6,1,60,2009-12-16 12:17:00,2009-12-16 12:17:00,0,161.6
15500.0,1131.56,4,572,2011-01-12 13:47:00,2011-11-21 08:40:00,312,282.89
15501.0,402.5,2,206,2010-10-20 12:47:00,2010-10-31 11:15:00,10,201.25
15502.0,13993.47,14,5861,2010-03-06 11:12:00,2011-11-24 12:48:00,628,999.5335714285713
15503.0,267.15,2,136,2009-12-13 11:34:00,2010-12-12 10:57:00,363,133.575
15504.0,423.85,4,148,2010-07-07 12:02:00,2011-09-19 13:45:00,439,105.9625
